Date,ChangingRate,Company,Anomaly
2012-09-10,-0.012666201527,GOOGL,0.0
2012-09-11,-0.00826692142914,GOOGL,0.0
2012-09-12,0.00213229356765,GOOGL,0.0
2012-09-13,0.0186844255205,GOOGL,0.0
2012-09-14,0.000112736644498,GOOGL,0.0
2012-09-17,0.00264076781435,GOOGL,0.0
2012-09-18,0.0148351886221,GOOGL,0.0
2012-09-19,0.0139372825696,GOOGL,0.0
2012-09-20,0.00503821047131,GOOGL,0.0
2012-09-21,0.00243102146457,GOOGL,0.0
2012-09-24,0.025143607613,GOOGL,0.0
2012-09-25,-0.00516569672953,GOOGL,0.0
2012-09-26,0.00481434209805,GOOGL,0.0
2012-09-27,-0.00453974162219,GOOGL,0.0
2012-09-28,0.000464087590751,GOOGL,0.0
2012-10-01,0.00359659476575,GOOGL,0.0
2012-10-02,-0.0107291976697,GOOGL,0.0
2012-10-03,0.0089715172673,GOOGL,0.0
2012-10-04,0.00694861332954,GOOGL,0.0
2012-10-05,-0.00397042570195,GOOGL,0.0
2012-10-08,-0.0041524897718,GOOGL,0.0
2012-10-09,-0.020508887585,GOOGL,0.0
2012-10-10,0.00363949439444,GOOGL,0.0
2012-10-11,-0.00188599636619,GOOGL,0.0
2012-10-12,-0.00944338486208,GOOGL,0.0
2012-10-15,-0.00129387425945,GOOGL,0.0
2012-10-16,0.00617460384627,GOOGL,0.0
2012-10-17,0.0155117445699,GOOGL,0.0
2012-10-18,-0.0801281798108,GOOGL,1.0
2012-10-19,-0.0337169805793,GOOGL,0.0
2012-10-22,-0.00343607815493,GOOGL,0.0
2012-10-23,0.0124104994421,GOOGL,0.0
2012-10-24,-0.0138322837375,GOOGL,0.0
2012-10-25,-0.00329412618661,GOOGL,0.0
2012-10-26,-0.00199560769019,GOOGL,0.0
2012-10-31,0.000647176739487,GOOGL,0.0
2012-11-01,0.011905792444,GOOGL,0.0
2012-11-02,-0.00988790169901,GOOGL,0.0
2012-11-05,-0.00224985017919,GOOGL,0.0
2012-11-06,-0.00548516429413,GOOGL,0.0
2012-11-07,-0.0116740626708,GOOGL,0.0
2012-11-08,-0.0267233521922,GOOGL,0.0
2012-11-09,0.0128006991941,GOOGL,0.0
2012-11-12,0.00323918613038,GOOGL,0.0
2012-11-13,-0.00595771680942,GOOGL,0.0
2012-11-14,-0.0122756720315,GOOGL,0.0
2012-11-15,-0.00421537436018,GOOGL,0.0
2012-11-16,0.00184208857519,GOOGL,0.0
2012-11-19,0.0190788454341,GOOGL,0.0
2012-11-20,0.000687054043807,GOOGL,0.0
2012-11-21,-0.00466372420087,GOOGL,0.0
2012-11-23,-0.00298522923066,GOOGL,0.0
2012-11-26,-0.00793768777607,GOOGL,0.0
2012-11-27,0.0159656569281,GOOGL,0.0
2012-11-28,0.0234428301248,GOOGL,0.0
2012-11-29,0.00597578006059,GOOGL,0.0
2012-11-30,0.0102125107399,GOOGL,0.0
2012-12-03,-0.00995388058045,GOOGL,0.0
2012-12-04,-0.00571217865177,GOOGL,0.0
2012-12-05,-0.00625589208302,GOOGL,0.0
2012-12-06,0.00514846713305,GOOGL,0.0
2012-12-07,-0.0155251503517,GOOGL,0.0
2012-12-10,4.37706577864e-05,GOOGL,0.0
2012-12-11,0.00997103661487,GOOGL,0.0
2012-12-12,-0.00238837049763,GOOGL,0.0
2012-12-13,-0.0184658094898,GOOGL,0.0
2012-12-14,0.00399043322731,GOOGL,0.0
2012-12-17,0.0216584766883,GOOGL,0.0
2012-12-18,0.00623780837681,GOOGL,0.0
2012-12-19,-0.000832578054837,GOOGL,0.0
2012-12-20,-0.00124441975243,GOOGL,0.0
2012-12-21,0.00232505609621,GOOGL,0.0
2012-12-24,-0.00701179692741,GOOGL,0.0
2012-12-26,0.00112980522409,GOOGL,0.0
2012-12-27,-0.00120199561533,GOOGL,0.0
2012-12-28,-0.00239424858466,GOOGL,0.0
2012-12-31,0.0105428611227,GOOGL,0.0
2013-01-02,0.00532377492705,GOOGL,0.0
2013-01-03,-0.0017380558084,GOOGL,0.0
2013-01-04,0.0118325793354,GOOGL,0.0
2013-01-07,-0.000951775569787,GOOGL,0.0
2013-01-08,-0.00304538932155,GOOGL,0.0
2013-01-09,0.0079889114777,GOOGL,0.0
2013-01-10,-0.00181732930607,GOOGL,0.0
2013-01-11,-0.00270891104346,GOOGL,0.0
2013-01-14,-0.0186566735074,GOOGL,0.0
2013-01-15,0.00778500330021,GOOGL,0.0
2013-01-16,-0.00998062974361,GOOGL,0.0
2013-01-17,-0.0089032698966,GOOGL,0.0
2013-01-18,-0.00823523057142,GOOGL,0.0
2013-01-22,-0.00254025518089,GOOGL,0.0
2013-01-23,0.00748649622122,GOOGL,0.0
2013-01-24,0.0174976914602,GOOGL,0.0
2013-01-25,0.00386268632676,GOOGL,0.0
2013-01-28,-0.00137008486046,GOOGL,0.0
2013-01-29,0.00928023173129,GOOGL,0.0
2013-01-30,0.000119401797208,GOOGL,0.0
2013-01-31,0.00690196614043,GOOGL,0.0
2013-02-01,0.0229490925955,GOOGL,0.0
2013-02-04,-0.0112935841334,GOOGL,0.0
2013-02-05,0.00605679619859,GOOGL,0.0
2013-02-06,0.0146231215238,GOOGL,0.0
2013-02-07,0.00552165752214,GOOGL,0.0
2013-02-08,0.00671682272664,GOOGL,0.0
2013-02-11,0.00516439093857,GOOGL,0.0
2013-02-12,-0.00134310837827,GOOGL,0.0
2013-02-13,0.00349941080601,GOOGL,0.0
2013-02-14,0.0103753684553,GOOGL,0.0
2013-02-15,0.00697229696565,GOOGL,0.0
2013-02-19,0.0136433609912,GOOGL,0.0
2013-02-20,-0.0159443605735,GOOGL,0.0
2013-02-21,-0.00309523989437,GOOGL,0.0
2013-02-22,0.000563007733602,GOOGL,0.0
2013-02-25,-0.014371136374,GOOGL,0.0
2013-02-26,-0.00612579024295,GOOGL,0.0
2013-02-27,0.006265726096,GOOGL,0.0
2013-02-28,0.00012482573991,GOOGL,0.0
2013-03-01,0.0105164700946,GOOGL,0.0
2013-03-04,0.0201167642849,GOOGL,0.0
2013-03-05,0.011665651188,GOOGL,0.0
2013-03-06,-0.0114740355839,GOOGL,0.0
2013-03-07,-0.0017505053672,GOOGL,0.0
2013-03-08,-0.00357098748253,GOOGL,0.0
2013-03-11,0.00376340329205,GOOGL,0.0
2013-03-12,-0.00373180143284,GOOGL,0.0
2013-03-13,-0.00312839413702,GOOGL,0.0
2013-03-14,-0.00659015055499,GOOGL,0.0
2013-03-15,-0.00513136186987,GOOGL,0.0
2013-03-18,0.00346583016469,GOOGL,0.0
2013-03-19,9.86143669198e-05,GOOGL,0.0
2013-03-20,-0.00259541137992,GOOGL,0.0
2013-03-21,-3.69781084869e-05,GOOGL,0.0
2013-03-22,-0.00543733415032,GOOGL,0.0
2013-03-25,-0.00340960019284,GOOGL,0.0
2013-03-26,-0.00132763965648,GOOGL,0.0
2013-03-27,-0.00498341839323,GOOGL,0.0
2013-03-28,-0.0121892114611,GOOGL,0.0
2013-04-01,0.00777352729627,GOOGL,0.0
2013-04-02,0.0105650900547,GOOGL,0.0
2013-04-03,-0.00892484519209,GOOGL,0.0
2013-04-04,-0.0114143870712,GOOGL,0.0
2013-04-05,-0.00382920762033,GOOGL,0.0
2013-04-08,-0.00500806164444,GOOGL,0.0
2013-04-09,0.00277233761145,GOOGL,0.0
2013-04-10,0.00927298702443,GOOGL,0.0
2013-04-11,-0.00314045201395,GOOGL,0.0
2013-04-12,-0.00244954363136,GOOGL,0.0
2013-04-15,-0.00511485953759,GOOGL,0.0
2013-04-16,0.00861950593501,GOOGL,0.0
2013-04-17,-0.00532573218199,GOOGL,0.0
2013-04-18,-0.0247532352248,GOOGL,0.0
2013-04-19,0.0399266488058,GOOGL,1.0
2013-04-22,-0.000612102727623,GOOGL,0.0
2013-04-23,0.00861417602822,GOOGL,0.0
2013-04-24,0.00660799951149,GOOGL,0.0
2013-04-25,-0.00875958191526,GOOGL,0.0
2013-04-26,-0.0076522659922,GOOGL,0.0
2013-04-29,0.0196825119516,GOOGL,0.0
2013-04-30,0.00680096020708,GOOGL,0.0
2013-05-01,-0.0034375423326,GOOGL,0.0
2013-05-02,0.0115961623382,GOOGL,0.0
2013-05-03,0.0104664873847,GOOGL,0.0
2013-05-06,0.0156673430187,GOOGL,0.0
2013-05-07,-0.0066975376691,GOOGL,0.0
2013-05-08,0.0194049235546,GOOGL,0.0
2013-05-09,0.000734905792767,GOOGL,0.0
2013-05-10,0.00562086715823,GOOGL,0.0
2013-05-13,-0.00154743892907,GOOGL,0.0
2013-05-14,0.010940183048,GOOGL,0.0
2013-05-15,0.0227693902536,GOOGL,0.0
2013-05-16,-0.0164635438779,GOOGL,0.0
2013-05-17,-0.000923033780735,GOOGL,0.0
2013-05-20,0.00390059283465,GOOGL,0.0
2013-05-21,-0.00115640281131,GOOGL,0.0
2013-05-22,-0.0145585725085,GOOGL,0.0
2013-05-23,0.00660203225445,GOOGL,0.0
2013-05-24,-0.00221642959612,GOOGL,0.0
2013-05-28,-0.00252406080433,GOOGL,0.0
2013-05-29,-0.0084502865232,GOOGL,0.0
2013-05-30,0.000965651023229,GOOGL,0.0
2013-05-31,0.00357091741093,GOOGL,0.0
2013-06-03,-0.00615126277109,GOOGL,0.0
2013-06-04,-0.0100823524588,GOOGL,0.0
2013-06-05,-0.00325792543108,GOOGL,0.0
2013-06-06,0.000393372288839,GOOGL,0.0
2013-06-07,0.010695935775,GOOGL,0.0
2013-06-10,0.00920528736991,GOOGL,0.0
2013-06-11,-0.00470606446057,GOOGL,0.0
2013-06-12,-0.0152237662339,GOOGL,0.0
2013-06-13,0.00922919508819,GOOGL,0.0
2013-06-14,-0.00574934560617,GOOGL,0.0
2013-06-17,0.00798427144073,GOOGL,0.0
2013-06-18,0.0134698856279,GOOGL,0.0
2013-06-19,-0.000765482900052,GOOGL,0.0
2013-06-20,-0.010346892795,GOOGL,0.0
2013-06-21,-0.00834140354322,GOOGL,0.0
2013-06-24,-0.0023971302406,GOOGL,0.0
2013-06-25,-0.0126074061957,GOOGL,0.0
2013-06-26,-0.00011444681079,GOOGL,0.0
2013-06-27,-0.00196861428498,GOOGL,0.0
2013-06-28,0.00625220093441,GOOGL,0.0
2013-07-01,0.00161320383156,GOOGL,0.0
2013-07-02,-0.00886316597604,GOOGL,0.0
2013-07-03,0.00742132467239,GOOGL,0.0
2013-07-05,0.00391011175993,GOOGL,0.0
2013-07-08,0.00653904888712,GOOGL,0.0
2013-07-09,-0.00632276849947,GOOGL,0.0
2013-07-10,0.00281144436776,GOOGL,0.0
2013-07-11,0.00792984074627,GOOGL,0.0
2013-07-12,0.00326092285073,GOOGL,0.0
2013-07-15,0.000421929700533,GOOGL,0.0
2013-07-16,-0.0081110508644,GOOGL,0.0
2013-07-17,-0.00266015364667,GOOGL,0.0
2013-07-18,-0.00904251371954,GOOGL,0.0
2013-07-19,0.011267637399,GOOGL,0.0
2013-07-22,0.00964526756739,GOOGL,0.0
2013-07-23,-0.00757660580712,GOOGL,0.0
2013-07-24,-0.00480562766971,GOOGL,0.0
2013-07-25,-0.00690260525121,GOOGL,0.0
2013-07-26,-0.00184897276885,GOOGL,0.0
2013-07-29,-0.00297208207791,GOOGL,0.0
2013-07-30,0.00616627332195,GOOGL,0.0
2013-07-31,-0.00586799016023,GOOGL,0.0
2013-08-01,0.0103016971814,GOOGL,0.0
2013-08-02,0.0034645187592,GOOGL,0.0
2013-08-05,-0.000430810529403,GOOGL,0.0
2013-08-06,-0.00897543468802,GOOGL,0.0
2013-08-07,-0.00490475929286,GOOGL,0.0
2013-08-08,-0.00316034017892,GOOGL,0.0
2013-08-09,-0.000168430928329,GOOGL,0.0
2013-08-12,-0.001567216886,GOOGL,0.0
2013-08-13,-0.00629205650005,GOOGL,0.0
2013-08-14,-0.00974536381417,GOOGL,0.0
2013-08-15,-0.00552959748549,GOOGL,0.0
2013-08-16,-0.00507385933979,GOOGL,0.0
2013-08-19,0.00925726673084,GOOGL,0.0
2013-08-20,-0.00337420281533,GOOGL,0.0
2013-08-21,-0.00151614151832,GOOGL,0.0
2013-08-22,0.00115736791975,GOOGL,0.0
2013-08-23,-0.00868049465495,GOOGL,0.0
2013-08-26,-0.00414939367875,GOOGL,0.0
2013-08-27,-0.0110165103713,GOOGL,0.0
2013-08-28,-0.00199936300398,GOOGL,0.0
2013-08-29,0.00749058097735,GOOGL,0.0
2013-08-30,-0.0103534015178,GOOGL,0.0
2013-09-03,0.00704617963939,GOOGL,0.0
2013-09-04,0.0131109770008,GOOGL,0.0
2013-09-05,0.00693757739176,GOOGL,0.0
2013-09-06,-0.00324100359069,GOOGL,0.0
2013-09-09,0.00488838855099,GOOGL,0.0
2013-09-10,-0.00151678245064,GOOGL,0.0
2013-09-11,0.00860962502609,GOOGL,0.0
2013-09-12,-0.00483614196575,GOOGL,0.0
2013-09-13,-0.00607041993402,GOOGL,0.0
2013-09-16,-0.00941758249301,GOOGL,0.0
2013-09-17,-0.00146489983402,GOOGL,0.0
2013-09-18,0.0191459500995,GOOGL,0.0
2013-09-19,-0.00838861164851,GOOGL,0.0
2013-09-20,0.00525385097819,GOOGL,0.0
2013-09-23,-0.0107682957252,GOOGL,0.0
2013-09-24,0.000383521338972,GOOGL,0.0
2013-09-25,-0.0105126779652,GOOGL,0.0
2013-09-26,-0.000148010780965,GOOGL,0.0
2013-09-27,0.00179468054883,GOOGL,0.0
2013-09-30,0.00785890266938,GOOGL,0.0
2013-10-01,0.00766829586349,GOOGL,0.0
2013-10-02,0.00595884907546,GOOGL,0.0
2013-10-03,-0.0134121775909,GOOGL,0.0
2013-10-04,-0.00302856619221,GOOGL,0.0
2013-10-07,-0.00197124718429,GOOGL,0.0
2013-10-08,-0.0134631821258,GOOGL,0.0
2013-10-09,-0.000490481601413,GOOGL,0.0
2013-10-10,0.00509355151982,GOOGL,0.0
2013-10-11,0.00688195091875,GOOGL,0.0
2013-10-14,0.0109039468103,GOOGL,0.0
2013-10-15,0.0071366237573,GOOGL,0.0
2013-10-16,0.0137266298459,GOOGL,0.0
2013-10-17,-0.00470332214682,GOOGL,0.0
2013-10-18,0.0356652841421,GOOGL,1.0
2013-10-21,-0.00806752994255,GOOGL,0.0
2013-10-22,0.0019900617251,GOOGL,0.0
2013-10-23,0.0303795477202,GOOGL,0.0
2013-10-24,-0.0061248890571,GOOGL,0.0
2013-10-25,-0.0132385006873,GOOGL,0.0
2013-10-28,-0.000196999420751,GOOGL,0.0
2013-10-29,0.0168187095787,GOOGL,0.0
2013-10-30,-0.00675715244079,GOOGL,0.0
2013-10-31,0.00160356913292,GOOGL,0.0
2013-11-01,-0.00460365480906,GOOGL,0.0
2013-11-04,-0.00522550865881,GOOGL,0.0
2013-11-05,0.00114663872739,GOOGL,0.0
2013-11-06,-0.0027787922492,GOOGL,0.0
2013-11-07,-0.0143358149967,GOOGL,0.0
2013-11-08,0.00721685716284,GOOGL,0.0
2013-11-11,0.0010698605238,GOOGL,0.0
2013-11-12,0.00404884589672,GOOGL,0.0
2013-11-13,0.0255475960854,GOOGL,0.0
2013-11-14,0.00126699233855,GOOGL,0.0
2013-11-15,-0.00126582928068,GOOGL,0.0
2013-11-18,-0.00405493417458,GOOGL,0.0
2013-11-19,-0.00631962648704,GOOGL,0.0
2013-11-20,-0.00741783438448,GOOGL,0.0
2013-11-21,0.00688407852394,GOOGL,0.0
2013-11-22,-0.0014804846877,GOOGL,0.0
2013-11-25,0.00845569337807,GOOGL,0.0
2013-11-26,0.00935533482544,GOOGL,0.0
2013-11-27,0.00101689490725,GOOGL,0.0
2013-11-29,-0.00241965359701,GOOGL,0.0
2013-12-02,-0.00849077381318,GOOGL,0.0
2013-12-03,0.00219807386403,GOOGL,0.0
2013-12-04,0.00647733669787,GOOGL,0.0
2013-12-05,0.000132423246764,GOOGL,0.0
2013-12-06,7.47790908107e-05,GOOGL,0.0
2013-12-09,0.00667613059682,GOOGL,0.0
2013-12-10,0.00790785474171,GOOGL,0.0
2013-12-11,-0.00929740438991,GOOGL,0.0
2013-12-12,-0.00890170023257,GOOGL,0.0
2013-12-13,-0.0135856517213,GOOGL,0.0
2013-12-16,0.00843987311558,GOOGL,0.0
2013-12-17,-0.00275912913261,GOOGL,0.0
2013-12-18,0.0120351994625,GOOGL,0.0
2013-12-19,0.0050426906622,GOOGL,0.0
2013-12-20,0.0113203561139,GOOGL,0.0
2013-12-23,0.00655324290872,GOOGL,0.0
2013-12-24,-0.0028071831665,GOOGL,0.0
2013-12-26,0.00309695471106,GOOGL,0.0
2013-12-27,-0.00142853613991,GOOGL,0.0
2013-12-30,-0.00971131930845,GOOGL,0.0
2013-12-31,0.00761518673738,GOOGL,0.0
2014-01-02,-0.00209773886544,GOOGL,0.0
2014-01-03,-0.0089686082905,GOOGL,0.0
2014-01-06,0.0038723961019,GOOGL,0.0
2014-01-07,0.0123200252837,GOOGL,0.0
2014-01-08,-0.00416230841273,GOOGL,0.0
2014-01-09,-0.0115441497896,GOOGL,0.0
2014-01-10,-0.00781334508072,GOOGL,0.0
2014-01-13,-0.00309820615661,GOOGL,0.0
2014-01-14,0.0100619221791,GOOGL,0.0
2014-01-15,-0.00379015908832,GOOGL,0.0
2014-01-16,0.00619610909641,GOOGL,0.0
2014-01-17,-0.00546318824573,GOOGL,0.0
2014-01-21,0.00238606401196,GOOGL,0.0
2014-01-22,-0.00136299384727,GOOGL,0.0
2014-01-23,8.62050900961e-05,GOOGL,0.0
2014-01-24,-0.0236139982072,GOOGL,0.0
2014-01-27,-0.0220850744361,GOOGL,0.0
2014-01-28,0.011429189463,GOOGL,0.0
2014-01-29,-0.0109013742136,GOOGL,0.0
2014-01-30,-0.00839302061834,GOOGL,0.0
2014-01-31,0.00821264863586,GOOGL,0.0
2014-02-03,-0.0388144339628,GOOGL,1.0
2014-02-04,0.000149382534895,GOOGL,0.0
2014-02-05,-0.000157424322793,GOOGL,0.0
2014-02-06,0.00767074923188,GOOGL,0.0
2014-02-07,0.00840163744586,GOOGL,0.0
2014-02-10,0.000964305213151,GOOGL,0.0
2014-02-11,0.00848182911157,GOOGL,0.0
2014-02-12,-0.00194276177639,GOOGL,0.0
2014-02-13,0.0162185234695,GOOGL,0.0
2014-02-14,0.00601372437767,GOOGL,0.0
2014-02-18,0.00788231509319,GOOGL,0.0
2014-02-19,-0.0024557597275,GOOGL,0.0
2014-02-20,0.000806204630709,GOOGL,0.0
2014-02-21,-0.00332835617985,GOOGL,0.0
2014-02-24,0.00593189503762,GOOGL,0.0
2014-02-25,0.00333900035307,GOOGL,0.0
2014-02-26,-0.00312910796923,GOOGL,0.0
2014-02-27,0.000673002234928,GOOGL,0.0
2014-02-28,-0.00384319734026,GOOGL,0.0
2014-03-03,-0.00336442821115,GOOGL,0.0
2014-03-04,-7.40723573956e-05,GOOGL,0.0
2014-03-05,0.00264190183439,GOOGL,0.0
2014-03-06,-0.0021844889799,GOOGL,0.0
2014-03-07,-0.00978975500231,GOOGL,0.0
2014-03-10,-0.00338893972543,GOOGL,0.0
2014-03-11,-0.0113530818561,GOOGL,0.0
2014-03-12,0.0091106457543,GOOGL,0.0
2014-03-13,-0.0156380866248,GOOGL,0.0
2014-03-14,-0.00777503907293,GOOGL,0.0
2014-03-17,0.01089679983,GOOGL,0.0
2014-03-18,0.0138866479742,GOOGL,0.0
2014-03-19,-0.0103565430526,GOOGL,0.0
2014-03-20,-0.00232504132428,GOOGL,0.0
2014-03-21,-0.0192902649406,GOOGL,0.0
2014-03-24,-0.0221754684246,GOOGL,0.0
2014-03-25,-0.00624352066863,GOOGL,0.0
2014-03-26,-0.0258517540936,GOOGL,0.0
2014-03-27,-0.014652661409,GOOGL,0.0
2014-03-28,0.00102767728345,GOOGL,0.0
2014-03-31,-0.0140569520905,GOOGL,0.0
2014-04-01,0.0130504323005,GOOGL,0.0
2014-04-02,-0.00595505459029,GOOGL,0.0
2014-04-03,-0.00329621191607,GOOGL,0.0
2014-04-04,-0.0575576677741,GOOGL,1.0
2014-04-07,-0.00763592057121,GOOGL,0.0
2014-04-08,0.0228603289135,GOOGL,0.0
2014-04-09,0.00212065414736,GOOGL,0.0
2014-04-10,-0.0375176021127,GOOGL,1.0
2014-04-11,-0.000334594934994,GOOGL,0.0
2014-04-14,0.00283272463761,GOOGL,0.0
2014-04-15,-0.00417420689655,GOOGL,0.0
2014-04-16,0.0111171093179,GOOGL,0.0
2014-04-17,-0.0233318590679,GOOGL,0.0
2014-04-21,-0.00851103860294,GOOGL,0.0
2014-04-22,0.017723880597,GOOGL,0.0
2014-04-23,-0.0113303533258,GOOGL,0.0
2014-04-24,-0.013384038792,GOOGL,0.0
2014-04-25,-0.0172096979444,GOOGL,0.0
2014-04-28,-0.00536327132818,GOOGL,0.0
2014-04-29,0.0237454458833,GOOGL,0.0
2014-04-30,-0.000448478850057,GOOGL,0.0
2014-05-01,0.00801128497894,GOOGL,0.0
2014-05-02,-0.0139812481014,GOOGL,0.0
2014-05-05,0.00959947777609,GOOGL,0.0
2014-05-06,-0.020322015989,GOOGL,0.0
2014-05-07,-0.0100334448161,GOOGL,0.0
2014-05-08,0.00862873700891,GOOGL,0.0
2014-05-09,0.0153667610743,GOOGL,0.0
2014-05-12,0.012390880087,GOOGL,0.0
2014-05-13,0.00363238247943,GOOGL,0.0
2014-05-14,-0.0136761911784,GOOGL,0.0
2014-05-15,-0.00754027063604,GOOGL,0.0
2014-05-16,-0.00245466023208,GOOGL,0.0
2014-05-19,0.0188133639123,GOOGL,0.0
2014-05-20,0.00072225,GOOGL,0.0
2014-05-21,0.0125253042906,GOOGL,0.0
2014-05-22,0.00588554858633,GOOGL,0.0
2014-05-23,0.0101588929984,GOOGL,0.0
2014-05-27,0.0124871704496,GOOGL,0.0
2014-05-28,-0.00717057094837,GOOGL,0.0
2014-05-29,-0.0049355882139,GOOGL,0.0
2014-05-30,1.75092711098e-05,GOOGL,0.0
2014-06-02,-0.0094953453269,GOOGL,0.0
2014-06-03,-0.0113924295357,GOOGL,0.0
2014-06-04,0.00406148447703,GOOGL,0.0
2014-06-05,0.0140367399805,GOOGL,0.0
2014-06-06,-0.00374884557382,GOOGL,0.0
2014-06-09,0.00702246140273,GOOGL,0.0
2014-06-10,-0.00084398357102,GOOGL,0.0
2014-06-11,0.00279194417491,GOOGL,0.0
2014-06-12,-0.0132275132275,GOOGL,0.0
2014-06-13,0.000482000770972,GOOGL,0.0
2014-06-16,-0.00888292866756,GOOGL,0.0
2014-06-17,-0.0031501014687,GOOGL,0.0
2014-06-18,0.0142184970525,GOOGL,0.0
2014-06-19,0.00684302920033,GOOGL,0.0
2014-06-20,0.000123590782094,GOOGL,0.0
2014-06-23,0.0176131876012,GOOGL,0.0
2014-06-24,-0.00292569587413,GOOGL,0.0
2014-06-25,0.0215848753535,GOOGL,0.0
2014-06-26,-0.00768703222848,GOOGL,0.0
2014-06-27,0.000409923981691,GOOGL,0.0
2014-06-30,-0.00356197928349,GOOGL,0.0
2014-07-01,0.00653444370488,GOOGL,0.0
2014-07-02,-0.00249887038634,GOOGL,0.0
2014-07-03,0.00233227137403,GOOGL,0.0
2014-07-07,-0.00463345175931,GOOGL,0.0
2014-07-08,-0.0135920512099,GOOGL,0.0
2014-07-09,0.00761719130943,GOOGL,0.0
2014-07-10,0.0122861745201,GOOGL,0.0
2014-07-11,0.00972465404475,GOOGL,0.0
2014-07-14,0.00619714552782,GOOGL,0.0
2014-07-15,-0.00351176327937,GOOGL,0.0
2014-07-16,-0.0105044812988,GOOGL,0.0
2014-07-17,-0.0138376562495,GOOGL,0.0
2014-07-18,0.00348248779485,GOOGL,0.0
2014-07-21,-0.00483906895508,GOOGL,0.0
2014-07-22,0.00645321814668,GOOGL,0.0
2014-07-23,0.00521553701949,GOOGL,0.0
2014-07-24,-0.00416167469706,GOOGL,0.0
2014-07-25,-0.00195241218189,GOOGL,0.0
2014-07-28,0.00212466750314,GOOGL,0.0
2014-07-29,-0.00627405040106,GOOGL,0.0
2014-07-30,-0.000620996628526,GOOGL,0.0
2014-07-31,-0.0159773730788,GOOGL,0.0
2014-08-01,-0.00855589335869,GOOGL,0.0
2014-08-04,0.00999117083847,GOOGL,0.0
2014-08-05,-0.0107701162383,GOOGL,0.0
2014-08-06,0.00876205443371,GOOGL,0.0
2014-08-07,-0.00736045497496,GOOGL,0.0
2014-08-08,0.0103492566571,GOOGL,0.0
2014-08-11,-0.00302245250432,GOOGL,0.0
2014-08-12,-0.00500870434783,GOOGL,0.0
2014-08-13,0.0140688452271,GOOGL,0.0
2014-08-14,-0.00347709692179,GOOGL,0.0
2014-08-15,-0.00645102638298,GOOGL,0.0
2014-08-18,0.00953847083789,GOOGL,0.0
2014-08-19,0.00255202056968,GOOGL,0.0
2014-08-20,-0.00257984583138,GOOGL,0.0
2014-08-21,-0.00416883661111,GOOGL,0.0
2014-08-22,-0.00123053917338,GOOGL,0.0
2014-08-25,-0.00706157482517,GOOGL,0.0
2014-08-26,-0.0065540625,GOOGL,0.0
2014-08-27,-0.00818291287383,GOOGL,0.0
2014-08-28,0.000517201113162,GOOGL,0.0
2014-08-29,1.71872592296e-05,GOOGL,0.0
2014-09-02,0.00974353355018,GOOGL,0.0
2014-09-03,-0.0037347440128,GOOGL,0.0
2014-09-04,0.00170572339093,GOOGL,0.0
2014-09-05,0.00445284891996,GOOGL,0.0
2014-09-08,0.00415594007688,GOOGL,0.0
2014-09-09,-0.0138271923026,GOOGL,0.0
2014-09-10,0.00283907295162,GOOGL,0.0
2014-09-11,0.00188133050847,GOOGL,0.0
2014-09-12,-0.00929892250972,GOOGL,0.0
2014-09-15,-0.00103045996549,GOOGL,0.0
2014-09-16,0.0134779530739,GOOGL,0.0
2014-09-17,0.00641205057739,GOOGL,0.0
2014-09-18,0.00373083277837,GOOGL,0.0
2014-09-19,0.009858436502,GOOGL,0.0
2014-09-22,-0.00868046473029,GOOGL,0.0
2014-09-23,-0.00642017983193,GOOGL,0.0
2014-09-24,0.0115793159203,GOOGL,0.0
2014-09-25,-0.0196653046059,GOOGL,0.0
2014-09-26,0.0033622293167,GOOGL,0.0
2014-09-29,0.0102778832739,GOOGL,0.0
2014-09-30,0.00156595519185,GOOGL,0.0
2014-10-01,-0.0122187851851,GOOGL,0.0
2014-10-02,0.00498270761246,GOOGL,0.0
2014-10-03,0.00368091780233,GOOGL,0.0
2014-10-06,-0.00367824892933,GOOGL,0.0
2014-10-07,-0.0184647761273,GOOGL,0.0
2014-10-08,0.0155709256295,GOOGL,0.0
2014-10-09,-0.0185691223991,GOOGL,0.0
2014-10-10,-0.0216398569573,GOOGL,0.0
2014-10-13,-0.0186983317538,GOOGL,0.0
2014-10-14,-0.00263571629124,GOOGL,0.0
2014-10-15,-0.00249047549746,GOOGL,0.0
2014-10-16,0.0188234971537,GOOGL,0.0
2014-10-17,-0.032343492667,GOOGL,0.0
2014-10-20,0.0229224569602,GOOGL,0.0
2014-10-21,0.00141457548664,GOOGL,0.0
2014-10-22,0.00303116909042,GOOGL,0.0
2014-10-23,0.00979425606618,GOOGL,0.0
2014-10-24,-0.010955270855,GOOGL,0.0
2014-10-27,0.00387029896542,GOOGL,0.0
2014-10-28,0.0131046740347,GOOGL,0.0
2014-10-29,-0.00427915503735,GOOGL,0.0
2014-10-30,0.00361848634125,GOOGL,0.0
2014-10-31,-0.000756630316874,GOOGL,0.0
2014-11-03,0.000425870827906,GOOGL,0.0
2014-11-04,0.0053995814844,GOOGL,0.0
2014-11-05,-0.0191251899659,GOOGL,0.0
2014-11-06,-0.00685868226823,GOOGL,0.0
2014-11-07,-0.00680340022189,GOOGL,0.0
2014-11-10,0.0105538663047,GOOGL,0.0
2014-11-11,0.00495946054002,GOOGL,0.0
2014-11-12,-0.00516800120461,GOOGL,0.0
