0,1,2
83.75749975000001,26.66749925,0
26.66749925,27.1175,0
27.1175,27.520000000000003,0
27.520000000000003,27.840000999999997,0
27.840000999999997,27.9024995,0
27.9024995,27.9175,0
27.9175,27.625,0
27.625,27.885000249999997,0
27.885000249999997,28.05500025,0
28.05500025,28.37,0
28.37,28.2274995,0
28.2274995,28.187500749999998,1
28.187500749999998,29.25499975,0
29.25499975,29.645,0
29.645,29.38999975,0
29.38999975,29.33749975,0
29.33749975,29.5525005,0
29.5525005,29.3450005,0
29.3450005,29.25750025,0
29.25750025,29.5300005,0
29.5300005,29.872499750000003,0
29.872499750000003,29.9325,0
29.9325,30.217499749999998,0
30.217499749999998,30.1075,0
30.1075,30.25999975,0
30.25999975,30.45249975,0
30.45249975,30.682499749999998,0
30.682499749999998,30.57499975,0
30.57499975,30.60249975,0
30.60249975,30.222499749999997,0
30.222499749999997,30.19999975,0
30.19999975,30.862499500000002,0
30.862499500000002,31.1800005,0
31.1800005,31.345000499999998,0
31.345000499999998,31.39500025,0
31.39500025,31.2900005,0
31.2900005,31.425,1
31.425,31.2975,0
31.2975,31.6475,0
31.6475,31.81,1
31.81,32.114999999999995,0
32.114999999999995,32.2075005,0
32.2075005,31.869999250000003,0
31.869999250000003,31.642500000000002,0
31.642500000000002,31.74000025,0
31.74000025,32.0399995,0
32.0399995,32.0424995,0
32.0424995,32.00750025000001,0
32.00750025000001,32.43750025,0
32.43750025,32.6675005,0
32.6675005,32.79,0
32.79,32.739999749999996,0
32.739999749999996,32.37500125,0
32.37500125,31.994999999999997,0
31.994999999999997,31.96000025,0
31.96000025,31.922500000000003,0
31.922500000000003,31.984999000000002,0
31.984999000000002,32.385000500000004,0
32.385000500000004,32.56750125,0
32.56750125,32.36250025,0
32.36250025,32.0449995,0
32.0449995,32.27750025,0
32.27750025,32.2300005,0
32.2300005,31.987499999999997,0
31.987499999999997,31.40249975,0
31.40249975,31.3374995,0
31.3374995,31.1724995,1
31.1724995,30.7549995,0
30.7549995,30.385000249999997,0
30.385000249999997,30.73000025,0
30.73000025,30.89499925,0
30.89499925,31.00750025,0
31.00750025,31.38000075,0
31.38000075,31.192500000000003,0
31.192500000000003,31.19,0
31.19,32.3774995,0
32.3774995,32.23999975,0
32.23999975,32.119999750000005,0
32.119999750000005,32.0775005,0
32.0775005,32.095,0
32.095,32.04999975,0
32.04999975,32.00750025,1
32.00750025,32.0874995,0
32.0874995,31.8049995,1
31.8049995,31.7875,1
31.7875,31.23000025,0
31.23000025,30.6950005,0
30.6950005,30.48250025,0
30.48250025,30.470000250000002,1
30.470000250000002,30.7675005,0
30.7675005,31.020000749999998,0
31.020000749999998,30.795,0
30.795,30.44999925,1
30.44999925,30.067499749999996,0
30.067499749999996,29.90749925,0
29.90749925,29.51,0
29.51,29.425,0
29.425,29.7075,0
29.7075,29.125,0
29.125,29.07249975,0
29.07249975,29.157500250000002,0
29.157500250000002,29.469999,0
29.469999,29.32250025,0
29.32250025,29.212500249999998,0
29.212500249999998,28.65250025,0
28.65250025,28.56750025,0
28.56750025,28.539999750000003,0
28.539999750000003,29.10249975,0
29.10249975,29.435000000000002,0
29.435000000000002,29.397499500000002,0
29.397499500000002,29.31499975,0
29.31499975,29.1325,0
29.1325,29.2099995,0
29.2099995,29.2524995,0
29.2524995,29.794999999999998,0
29.794999999999998,29.8925,1
29.8925,30.512500499999998,1
30.512500499999998,30.887499499999997,0
30.887499499999997,30.574999000000002,0
30.574999000000002,30.44000025,0
30.44000025,30.02750025,0
30.02750025,30.057500249999997,0
30.057500249999997,30.2225005,0
30.2225005,29.83999975,1
29.83999975,30.46750025,0
30.46750025,30.5025,1
30.5025,30.48,0
30.48,30.61250025,1
30.61250025,30.362500999999998,0
30.362500999999998,30.032500499999998,0
30.032500499999998,29.88749975,0
29.88749975,29.46499975,0
29.46499975,28.875,0
28.875,29.087499500000003,0
29.087499500000003,29.37250075,1
29.37250075,29.59000025,0
29.59000025,29.99000025,0
29.99000025,30.5899995,1
30.5899995,30.55499975,0
30.55499975,29.36000025,0
29.36000025,29.16250025,0
29.16250025,29.045000249999998,0
29.045000249999998,29.245,0
29.245,29.5675,0
29.5675,29.6674995,0
29.6674995,29.4974995,1
29.4974995,29.464999749999997,0
29.464999749999997,29.224999999999998,0
29.224999999999998,29.6750005,0
29.6750005,29.96750025,0
29.96750025,30.137500250000002,0
30.137500250000002,30.279999749999998,0
30.279999749999998,30.4599995,0
30.4599995,30.44750025,0
30.44750025,30.3399995,0
30.3399995,30.20749925,0
30.20749925,30.152500749999998,0
30.152500749999998,30.58500075,0
30.58500075,30.832500000000003,0
