Date,Mean,Company
2013-05-29,63.28035625,AAPL
2013-05-30,64.1514295,AAPL
2013-05-31,64.60107425,AAPL
2013-06-03,64.1532145,AAPL
2013-06-04,64.44107025,AAPL
2013-06-05,63.756786500000004,AAPL
2013-06-06,63.03499975,AAPL
2013-06-07,62.65428625,AAPL
2013-06-10,63.19642925,AAPL
2013-06-11,62.47928625,AAPL
2013-06-12,62.30142775,AAPL
2013-06-13,61.9410705,AAPL
2013-06-14,61.794287,AAPL
2013-06-17,61.767857750000005,AAPL
2013-06-18,61.729999500000005,AAPL
2013-06-19,61.03785624999999,AAPL
2013-06-20,59.9032155,AAPL
2013-06-21,59.28892875000001,AAPL
2013-06-24,57.737500250000004,AAPL
2013-06-25,57.67678550000001,AAPL
2013-06-26,57.2292865,AAPL
2013-06-27,56.71285625,AAPL
2013-06-28,56.322500000000005,AAPL
2013-07-01,58.049999250000006,AAPL
2013-07-02,59.26964375,AAPL
2013-07-03,60.074642250000004,AAPL
2013-07-05,59.87321375,AAPL
2013-07-08,59.528929,AAPL
2013-07-09,59.63678425,AAPL
2013-07-10,60.120714250000006,AAPL
2013-07-11,60.702141999999995,AAPL
2013-07-12,60.977143,AAPL
2013-07-15,61.0253575,AAPL
2013-07-16,61.12857075,AAPL
2013-07-17,61.444643750000004,AAPL
2013-07-18,61.807857500000004,AAPL
2013-07-19,61.29928575,AAPL
2013-07-22,61.10678575,AAPL
2013-07-23,60.3807145,AAPL
2013-07-24,62.83178525,AAPL
2013-07-25,62.72892875,AAPL
2013-07-26,62.55964375,AAPL
2013-07-29,63.5278575,AAPL
2013-07-30,64.6307145,AAPL
2013-07-31,64.79607025,AAPL
2013-08-01,65.0889265,AAPL
2013-08-02,65.7164285,AAPL
2013-08-05,66.677143,AAPL
2013-08-06,66.69035724999999,AAPL
2013-08-07,66.34107025,AAPL
2013-08-08,65.96142975000001,AAPL
2013-08-09,65.25714125,AAPL
2013-08-12,66.053572,AAPL
2013-08-13,68.68642975,AAPL
2013-08-14,71.21535875000001,AAPL
2013-08-15,70.92178525,AAPL
2013-08-16,71.58142875,AAPL
2013-08-19,72.49357025,AAPL
